id	Site
1221	Brothers_NWCA_S142_NODE_73_length_48690_cov_15.835451
553	Brothers_NWCA_S142_NODE_7431_length_3153_cov_1.741904
2373	Brothers_NWCA_S142_NODE_9366_length_2685_cov_1.605942
405	Brothers_NWCA_S142_NODE_9718_length_2614_cov_5.153197
862	Brothers_NWCA_S143_NODE_10612_length_6556_cov_19.440815
1602	Brothers_NWCA_S143_NODE_10648_length_6549_cov_4.809094
424	Brothers_NWCA_S143_NODE_10788_length_6510_cov_1.535642
872	Brothers_NWCA_S143_NODE_113706_length_1643_cov_3.193931
873	Brothers_NWCA_S143_NODE_11533_length_6284_cov_31.954686
6	Brothers_NWCA_S143_NODE_115530_length_1625_cov_9.799065
707	Brothers_NWCA_S143_NODE_11864_length_6196_cov_2.665678
1202	Brothers_NWCA_S143_NODE_11867_length_6195_cov_16.154911
110	Brothers_NWCA_S143_NODE_12233_length_6100_cov_6.523690
20	Brothers_NWCA_S143_NODE_122340_length_1564_cov_1.388309
647	Brothers_NWCA_S143_NODE_12513_length_6028_cov_1.138282
1603	Brothers_NWCA_S143_NODE_13052_length_5887_cov_6.436632
112	Brothers_NWCA_S143_NODE_13150_length_5865_cov_5.535901
2825	Brothers_NWCA_S143_NODE_13469_length_5795_cov_1.649259
365	Brothers_NWCA_S143_NODE_137380_length_1444_cov_1.151101
1604	Brothers_NWCA_S143_NODE_14175_length_5634_cov_3.739604
1605	Brothers_NWCA_S143_NODE_144020_length_1398_cov_3.904799
860	Brothers_NWCA_S143_NODE_146058_length_1385_cov_1.043720
859	Brothers_NWCA_S143_NODE_14809_length_5509_cov_1.826459
2826	Brothers_NWCA_S143_NODE_15317_length_5405_cov_6.519326
874	Brothers_NWCA_S143_NODE_1622_length_17124_cov_3.137024
2827	Brothers_NWCA_S143_NODE_1643_length_17019_cov_3.635449
2374	Brothers_NWCA_S143_NODE_16966_length_5112_cov_2.201003
2375	Brothers_NWCA_S143_NODE_17044_length_5098_cov_1.735667
853	Brothers_NWCA_S143_NODE_171430_length_1238_cov_0.844284
1606	Brothers_NWCA_S143_NODE_17426_length_5036_cov_1.420249
1598	Brothers_NWCA_S143_NODE_18036_length_4937_cov_5.352183
2376	Brothers_NWCA_S143_NODE_181335_length_1190_cov_1.083725
209	Brothers_NWCA_S143_NODE_18319_length_4896_cov_1.453135
1536	Brothers_NWCA_S143_NODE_190_length_49308_cov_3.739208
111	Brothers_NWCA_S143_NODE_194_length_48681_cov_4.987684
2828	Brothers_NWCA_S143_NODE_19432_length_4736_cov_1.747668
2377	Brothers_NWCA_S143_NODE_1998_length_15535_cov_5.917445_fragment_1
2829	Brothers_NWCA_S143_NODE_20335_length_4618_cov_1.739924
1607	Brothers_NWCA_S143_NODE_20596_length_4583_cov_6.872756
1608	Brothers_NWCA_S143_NODE_212_length_46143_cov_4.603507
2830	Brothers_NWCA_S143_NODE_2163_length_14943_cov_1.607789
332	Brothers_NWCA_S143_NODE_225_length_44629_cov_8.042088
68	Brothers_NWCA_S143_NODE_23027_length_4311_cov_18.239484
1609	Brothers_NWCA_S143_NODE_23586_length_4253_cov_80.388270
1610	Brothers_NWCA_S143_NODE_24457_length_4167_cov_4.788614
1577	Brothers_NWCA_S143_NODE_24662_length_4147_cov_1.554478
207	Brothers_NWCA_S143_NODE_24895_length_4125_cov_1.666833
1119	Brothers_NWCA_S143_NODE_255_length_42320_cov_49.581897
425	Brothers_NWCA_S143_NODE_26096_length_4020_cov_1.340098
2831	Brothers_NWCA_S143_NODE_26635_length_3978_cov_4.484030
1611	Brothers_NWCA_S143_NODE_27497_length_3903_cov_1.632415
2379	Brothers_NWCA_S143_NODE_27629_length_3893_cov_6.300850
1574	Brothers_NWCA_S143_NODE_2877_length_12919_cov_2.955832
2832	Brothers_NWCA_S143_NODE_29058_length_3787_cov_1.641530
210	Brothers_NWCA_S143_NODE_29069_length_3786_cov_2.546324
873	Brothers_NWCA_S143_NODE_29088_length_3784_cov_11.393765
1592	Brothers_NWCA_S143_NODE_31513_length_3612_cov_2.349785
1607	Brothers_NWCA_S143_NODE_31712_length_3600_cov_8.568961
2380	Brothers_NWCA_S143_NODE_32074_length_3576_cov_11.088141
1601	Brothers_NWCA_S143_NODE_34400_length_3436_cov_1.498036
1602	Brothers_NWCA_S143_NODE_34888_length_3406_cov_3.591034
2833	Brothers_NWCA_S143_NODE_35657_length_3364_cov_53.403151
2381	Brothers_NWCA_S143_NODE_36419_length_3325_cov_1.323952
861	Brothers_NWCA_S143_NODE_3653_length_11371_cov_2.340626
1612	Brothers_NWCA_S143_NODE_398_length_35375_cov_6.530952
2834	Brothers_NWCA_S143_NODE_40483_length_3128_cov_3.900033
1613	Brothers_NWCA_S143_NODE_4283_length_10514_cov_109.318282
1614	Brothers_NWCA_S143_NODE_43388_length_3008_cov_4.377994
211	Brothers_NWCA_S143_NODE_4440_length_10331_cov_12.500294
67	Brothers_NWCA_S143_NODE_44987_length_2943_cov_1.747869
417	Brothers_NWCA_S143_NODE_46117_length_2899_cov_3.888528
426	Brothers_NWCA_S143_NODE_482_length_32209_cov_22.149679
877	Brothers_NWCA_S143_NODE_48738_length_2808_cov_12.470720
212	Brothers_NWCA_S143_NODE_5027_length_9729_cov_5.674651
68	Brothers_NWCA_S143_NODE_53467_length_2657_cov_29.277075
1615	Brothers_NWCA_S143_NODE_55095_length_2608_cov_1.758565
878	Brothers_NWCA_S143_NODE_556_length_30326_cov_14.478195
614	Brothers_NWCA_S143_NODE_57640_length_2536_cov_7.804068
1582	Brothers_NWCA_S143_NODE_57941_length_2528_cov_2.232820
1616	Brothers_NWCA_S143_NODE_6102_length_8795_cov_22.557914
1617	Brothers_NWCA_S143_NODE_63_length_80132_cov_4.347653_fragment_1
1585	Brothers_NWCA_S143_NODE_63508_length_2390_cov_2.359258
109	Brothers_NWCA_S143_NODE_641_length_28261_cov_3.321995
2835	Brothers_NWCA_S143_NODE_65301_length_2350_cov_5.152497
1578	Brothers_NWCA_S143_NODE_6718_length_8351_cov_6.738448
180	Brothers_NWCA_S143_NODE_67640_length_2300_cov_4.682927
1618	Brothers_NWCA_S143_NODE_68079_length_2291_cov_3.170055
1620	Brothers_NWCA_S143_NODE_6814_length_8292_cov_1.494060
1619	Brothers_NWCA_S143_NODE_68140_length_2290_cov_3.067499
1621	Brothers_NWCA_S143_NODE_7022_length_8155_cov_2.376931
364	Brothers_NWCA_S143_NODE_72032_length_2211_cov_7.951536
1622	Brothers_NWCA_S143_NODE_72295_length_2206_cov_7.338143
64	Brothers_NWCA_S143_NODE_7349_length_7967_cov_6.069133
879	Brothers_NWCA_S143_NODE_73856_length_2177_cov_1.549268
22	Brothers_NWCA_S143_NODE_73872_length_2177_cov_1.032683
2382	Brothers_NWCA_S143_NODE_79187_length_2082_cov_0.594373
1581	Brothers_NWCA_S143_NODE_84281_length_2000_cov_6.760278
419	Brothers_NWCA_S143_NODE_846_length_24402_cov_2.818455
1623	Brothers_NWCA_S143_NODE_84827_length_1991_cov_8.993562
2383	Brothers_NWCA_S143_NODE_8752_length_7268_cov_2.041171
424	Brothers_NWCA_S143_NODE_8904_length_7204_cov_1.475060
1207	Brothers_NWCA_S143_NODE_89430_length_1925_cov_1.051168
77	Brothers_NWCA_S143_NODE_90043_length_1916_cov_1.251537
2384	Brothers_NWCA_S143_NODE_9332_length_7024_cov_2.550529
2836	Brothers_NWCA_S143_NODE_93438_length_1872_cov_1.339828
1624	Brothers_NWCA_S143_NODE_94233_length_1861_cov_15.747982
2837	Brothers_NWCA_S143_NODE_94648_length_1856_cov_1.865240
2838	Brothers_NWCA_S143_NODE_95113_length_1850_cov_4.007545
866	Brothers_NWCA_S143_NODE_9590_length_6918_cov_13.797379
2	Brothers_NWCA_S143_NODE_97267_length_1823_cov_8.828420
786	Brothers_NWCA_S143_NODE_99938_length_1792_cov_0.882282
538	Brothers_NWCA_S144_NODE_101192_length_1723_cov_0.923559
1625	Brothers_NWCA_S144_NODE_10285_length_6028_cov_1.089815
400	Brothers_NWCA_S144_NODE_104839_length_1686_cov_0.682489
4	Brothers_NWCA_S144_NODE_114_length_41746_cov_6.706985
427	Brothers_NWCA_S144_NODE_11529_length_5685_cov_1.483807
213	Brothers_NWCA_S144_NODE_1177_length_16190_cov_1.776816
861	Brothers_NWCA_S144_NODE_11990_length_5581_cov_39.848368
1626	Brothers_NWCA_S144_NODE_123061_length_1523_cov_1.076648
68	Brothers_NWCA_S144_NODE_1245_length_15828_cov_37.340360
880	Brothers_NWCA_S144_NODE_126017_length_1500_cov_1.008740
1627	Brothers_NWCA_S144_NODE_127731_length_1487_cov_0.911765
212	Brothers_NWCA_S144_NODE_129042_length_1477_cov_1.105185
14	Brothers_NWCA_S144_NODE_13037_length_5363_cov_1.821429
64	Brothers_NWCA_S144_NODE_1306_length_15448_cov_1.827426
1628	Brothers_NWCA_S144_NODE_13185_length_5333_cov_24.436227
214	Brothers_NWCA_S144_NODE_133_length_39531_cov_6.044361
1629	Brothers_NWCA_S144_NODE_133293_length_1446_cov_1.253222
419	Brothers_NWCA_S144_NODE_1342_length_15191_cov_25.660980
42	Brothers_NWCA_S144_NODE_135_length_39322_cov_2.066309
1630	Brothers_NWCA_S144_NODE_140180_length_1400_cov_1.196386
2385	Brothers_NWCA_S144_NODE_14315_length_5116_cov_0.941471
1611	Brothers_NWCA_S144_NODE_14390_length_5101_cov_3.785485
215	Brothers_NWCA_S144_NODE_144_length_38264_cov_2.011092
63	Brothers_NWCA_S144_NODE_14915_length_5014_cov_1.493145
881	Brothers_NWCA_S144_NODE_1507_length_14441_cov_1.877672
2839	Brothers_NWCA_S144_NODE_15201_length_4968_cov_0.994423
1631	Brothers_NWCA_S144_NODE_15250_length_4960_cov_1.705773
1632	Brothers_NWCA_S144_NODE_1560_length_14241_cov_10.712838
2386	Brothers_NWCA_S144_NODE_15617_length_4901_cov_0.891705
2387	Brothers_NWCA_S144_NODE_158_length_37333_cov_13.791243
57	Brothers_NWCA_S144_NODE_158493_length_1293_cov_1.404803
112	Brothers_NWCA_S144_NODE_1601_length_14081_cov_3.635875
209	Brothers_NWCA_S144_NODE_1625_length_14015_cov_1.715582
63	Brothers_NWCA_S144_NODE_16683_length_4720_cov_1.817113
376	Brothers_NWCA_S144_NODE_16701_length_4718_cov_1.121107
2388	Brothers_NWCA_S144_NODE_17046_length_4671_cov_3.969850
2389	Brothers_NWCA_S144_NODE_1745_length_13616_cov_2.330936_fragment_1
684	Brothers_NWCA_S144_NODE_1814_length_13394_cov_2.597347
2390	Brothers_NWCA_S144_NODE_1823_length_13350_cov_1.471451
2840	Brothers_NWCA_S144_NODE_195679_length_1125_cov_1.553106
1584	Brothers_NWCA_S144_NODE_19644_length_4354_cov_1.534185
1633	Brothers_NWCA_S144_NODE_19804_length_4336_cov_1.208838
211	Brothers_NWCA_S144_NODE_206_length_33509_cov_40.093523_fragment_1
1347	Brothers_NWCA_S144_NODE_20934_length_4217_cov_0.923227
882	Brothers_NWCA_S144_NODE_20953_length_4214_cov_20.313983
1634	Brothers_NWCA_S144_NODE_21318_length_4176_cov_1.147691
1635	Brothers_NWCA_S144_NODE_21397_length_4168_cov_1.346449
1590	Brothers_NWCA_S144_NODE_22414_length_4070_cov_1.967284
1636	Brothers_NWCA_S144_NODE_22592_length_4053_cov_2.083546
371	Brothers_NWCA_S144_NODE_230_length_31641_cov_3.028178
67	Brothers_NWCA_S144_NODE_2383_length_11889_cov_3.651675
2391	Brothers_NWCA_S144_NODE_24056_length_3922_cov_1.713834
180	Brothers_NWCA_S144_NODE_2433_length_11780_cov_2.754570
1609	Brothers_NWCA_S144_NODE_24424_length_3892_cov_5.326428
1637	Brothers_NWCA_S144_NODE_25454_length_3809_cov_2.915263
870	Brothers_NWCA_S144_NODE_26453_length_3737_cov_2.183934
1638	Brothers_NWCA_S144_NODE_26505_length_3734_cov_1.136124
6	Brothers_NWCA_S144_NODE_26710_length_3719_cov_4.011136
1639	Brothers_NWCA_S144_NODE_26935_length_3702_cov_0.855105
2841	Brothers_NWCA_S144_NODE_27180_length_3684_cov_0.929435
1640	Brothers_NWCA_S144_NODE_27603_length_3652_cov_1.064397
1353	Brothers_NWCA_S144_NODE_27614_length_3651_cov_1.017594
814	Brothers_NWCA_S144_NODE_28197_length_3607_cov_1.870115
1641	Brothers_NWCA_S144_NODE_2917_length_10871_cov_1.140916
1642	Brothers_NWCA_S144_NODE_29620_length_3511_cov_2.674054
1583	Brothers_NWCA_S144_NODE_29942_length_3491_cov_1.463734
1643	Brothers_NWCA_S144_NODE_31004_length_3428_cov_0.646471
883	Brothers_NWCA_S144_NODE_31781_length_3384_cov_1.071538
428	Brothers_NWCA_S144_NODE_3318_length_10279_cov_1.664007
1644	Brothers_NWCA_S144_NODE_3439_length_10122_cov_1.349875
884	Brothers_NWCA_S144_NODE_34463_length_3242_cov_0.934831
588	Brothers_NWCA_S144_NODE_38545_length_3046_cov_1.536485
113	Brothers_NWCA_S144_NODE_39109_length_3023_cov_1.027279
867	Brothers_NWCA_S144_NODE_39443_length_3008_cov_1.473447
883	Brothers_NWCA_S144_NODE_41206_length_2931_cov_0.932240
210	Brothers_NWCA_S144_NODE_41524_length_2919_cov_1.335244
1622	Brothers_NWCA_S144_NODE_41847_length_2906_cov_1.379993
429	Brothers_NWCA_S144_NODE_42093_length_2898_cov_1.069650
2842	Brothers_NWCA_S144_NODE_42565_length_2879_cov_0.552326
2843	Brothers_NWCA_S144_NODE_42738_length_2873_cov_0.860160
876	Brothers_NWCA_S144_NODE_45056_length_2787_cov_1.236090
1645	Brothers_NWCA_S144_NODE_4548_length_8860_cov_1.054277
872	Brothers_NWCA_S144_NODE_49365_length_2643_cov_3.197933
885	Brothers_NWCA_S144_NODE_4996_length_8507_cov_2.277804
886	Brothers_NWCA_S144_NODE_51610_length_2575_cov_0.801879
1615	Brothers_NWCA_S144_NODE_52485_length_2548_cov_13.091698
2844	Brothers_NWCA_S144_NODE_52752_length_2541_cov_0.658658
874	Brothers_NWCA_S144_NODE_53358_length_2524_cov_0.712140
887	Brothers_NWCA_S144_NODE_58732_length_2388_cov_0.800531
873	Brothers_NWCA_S144_NODE_6118_length_7741_cov_3.198713
2845	Brothers_NWCA_S144_NODE_6231_length_7675_cov_10.510069
2393	Brothers_NWCA_S144_NODE_65097_length_2250_cov_0.671220
1588	Brothers_NWCA_S144_NODE_658_length_21096_cov_14.171444
888	Brothers_NWCA_S144_NODE_66143_length_2229_cov_0.832065
1646	Brothers_NWCA_S144_NODE_6718_length_7399_cov_1.093372
2394	Brothers_NWCA_S144_NODE_67744_length_2200_cov_0.748673
405	Brothers_NWCA_S144_NODE_68695_length_2181_cov_1.942064
16	Brothers_NWCA_S144_NODE_68818_length_2179_cov_1.074074
1647	Brothers_NWCA_S144_NODE_6883_length_7316_cov_1.176937
2846	Brothers_NWCA_S144_NODE_69599_length_2165_cov_0.686457
345	Brothers_NWCA_S144_NODE_70135_length_2155_cov_0.870316
1648	Brothers_NWCA_S144_NODE_72491_length_2113_cov_0.982880
2847	Brothers_NWCA_S144_NODE_73427_length_2095_cov_4.260671
2392	Brothers_NWCA_S144_NODE_740_length_20048_cov_1.193213
425	Brothers_NWCA_S144_NODE_7416_length_7045_cov_18.464874
16	Brothers_NWCA_S144_NODE_74195_length_2083_cov_0.644172
1636	Brothers_NWCA_S144_NODE_7700_length_6923_cov_5.038994
2395	Brothers_NWCA_S144_NODE_7820_length_6877_cov_1.120296
514	Brothers_NWCA_S144_NODE_82752_length_1949_cov_0.657519
216	Brothers_NWCA_S144_NODE_8391_length_6651_cov_1.453556
1649	Brothers_NWCA_S144_NODE_84298_length_1928_cov_0.846752
877	Brothers_NWCA_S144_NODE_84580_length_1924_cov_1.176405
1580	Brothers_NWCA_S144_NODE_8463_length_6619_cov_1.741836
16	Brothers_NWCA_S144_NODE_85485_length_1912_cov_1.219048
869	Brothers_NWCA_S144_NODE_85676_length_1909_cov_20.000561
2396	Brothers_NWCA_S144_NODE_86439_length_1899_cov_0.798533
2397	Brothers_NWCA_S144_NODE_86665_length_1896_cov_0.896552
877	Brothers_NWCA_S144_NODE_88544_length_1872_cov_1.950143
2398	Brothers_NWCA_S144_NODE_90066_length_1854_cov_0.636943
211	Brothers_NWCA_S144_NODE_9536_length_6260_cov_2.510843
2848	Brothers_NWCA_S144_NODE_97837_length_1760_cov_3.522964
14	Brothers_NWCA_S144_NODE_9980_length_6122_cov_1.566972
114	Brothers_NWCA_S144_NODE_99998_length_1736_cov_1.443132
810	Brothers_NWCA_S145_NODE_100962_length_1094_cov_1.813857
868	Brothers_NWCA_S145_NODE_11018_length_4716_cov_2.561124
422	Brothers_NWCA_S145_NODE_11366_length_4631_cov_50.010435
1650	Brothers_NWCA_S145_NODE_11370_length_4631_cov_2.365231
418	Brothers_NWCA_S145_NODE_1316_length_15242_cov_41.196824
2849	Brothers_NWCA_S145_NODE_13469_length_4193_cov_0.911215
136	Brothers_NWCA_S145_NODE_1390_length_14747_cov_8.763611
2399	Brothers_NWCA_S145_NODE_141_length_46071_cov_9.415266
423	Brothers_NWCA_S145_NODE_14594_length_4001_cov_11.655137
1595	Brothers_NWCA_S145_NODE_15333_length_3890_cov_1.352113
867	Brothers_NWCA_S145_NODE_15754_length_3825_cov_30.339643
34	Brothers_NWCA_S145_NODE_16476_length_3725_cov_2.374653
1144	Brothers_NWCA_S145_NODE_16541_length_3716_cov_1.327947
2400	Brothers_NWCA_S145_NODE_188_length_40324_cov_38.245665_fragment_1
870	Brothers_NWCA_S145_NODE_19000_length_3419_cov_39.384872
50	Brothers_NWCA_S145_NODE_19846_length_3330_cov_2.524820
1651	Brothers_NWCA_S145_NODE_199_length_39669_cov_9.026832
1557	Brothers_NWCA_S145_NODE_209_length_38950_cov_22.928934
1638	Brothers_NWCA_S145_NODE_20986_length_3218_cov_0.982853
2401	Brothers_NWCA_S145_NODE_21684_length_3152_cov_0.962314
420	Brothers_NWCA_S145_NODE_22707_length_3057_cov_13.464505
35	Brothers_NWCA_S145_NODE_23338_length_3005_cov_15.925295
112	Brothers_NWCA_S145_NODE_23984_length_2955_cov_2.452263
50	Brothers_NWCA_S145_NODE_24569_length_2910_cov_7.012576
1439	Brothers_NWCA_S145_NODE_25636_length_2832_cov_21.932717
1600	Brothers_NWCA_S145_NODE_25916_length_2815_cov_1.859747
1652	Brothers_NWCA_S145_NODE_277_length_33850_cov_7.271773
2403	Brothers_NWCA_S145_NODE_297_length_32618_cov_2.908990
2404	Brothers_NWCA_S145_NODE_29821_length_2570_cov_0.708555
205	Brothers_NWCA_S145_NODE_317_length_31545_cov_36.578586
1596	Brothers_NWCA_S145_NODE_3507_length_9088_cov_2.222855
889	Brothers_NWCA_S145_NODE_35706_length_2277_cov_6.244186
1556	Brothers_NWCA_S145_NODE_3671_length_8864_cov_3.439052
1653	Brothers_NWCA_S145_NODE_4064_length_8357_cov_16.580316
2405	Brothers_NWCA_S145_NODE_40660_length_2084_cov_1.067961
22	Brothers_NWCA_S145_NODE_4195_length_8222_cov_2.227301
856	Brothers_NWCA_S145_NODE_43131_length_2001_cov_0.855390
1552	Brothers_NWCA_S145_NODE_437_length_26712_cov_2.728381
22	Brothers_NWCA_S145_NODE_43741_length_1982_cov_1.859299
854	Brothers_NWCA_S145_NODE_44261_length_1967_cov_0.954348
2406	Brothers_NWCA_S145_NODE_46612_length_1899_cov_52.847630
1594	Brothers_NWCA_S145_NODE_4839_length_7574_cov_6.027931
2407	Brothers_NWCA_S145_NODE_529_length_23981_cov_18.394735
85	Brothers_NWCA_S145_NODE_5400_length_7107_cov_3.083381
2408	Brothers_NWCA_S145_NODE_55501_length_1682_cov_1.354984
1654	Brothers_NWCA_S145_NODE_5668_length_6930_cov_30.726738
140	Brothers_NWCA_S145_NODE_57554_length_1640_cov_1.384005
853	Brothers_NWCA_S145_NODE_59493_length_1603_cov_7.775068
2850	Brothers_NWCA_S145_NODE_59593_length_1601_cov_6.589552
1120	Brothers_NWCA_S145_NODE_63_length_70162_cov_17.826601_fragment_1
34	Brothers_NWCA_S145_NODE_67942_length_1460_cov_2.108777
2409	Brothers_NWCA_S145_NODE_6816_length_6220_cov_7.638930
66	Brothers_NWCA_S145_NODE_68900_length_1446_cov_1.047005
835	Brothers_NWCA_S145_NODE_70454_length_1424_cov_0.895143
1597	Brothers_NWCA_S145_NODE_7700_length_5775_cov_40.309844
50	Brothers_NWCA_S145_NODE_7776_length_5747_cov_4.802669
1591	Brothers_NWCA_S145_NODE_8906_length_5328_cov_2.481254
1655	Brothers_NWCA_S145_NODE_9007_length_5297_cov_1.302321
182	Brothers_NWCA_S145_NODE_9310_length_5199_cov_2.477326
34	Brothers_NWCA_S145_NODE_9739_length_5062_cov_1.753191
1656	Brothers_NWCB_S012_NODE_10260_length_6181_cov_1.818963
4	Brothers_NWCB_S012_NODE_10322_length_6157_cov_11.018740
2410	Brothers_NWCB_S012_NODE_10359_length_6145_cov_5.081921
1384	Brothers_NWCB_S012_NODE_104790_length_1491_cov_1.513196
1657	Brothers_NWCB_S012_NODE_104921_length_1490_cov_0.764490
217	Brothers_NWCB_S012_NODE_10778_length_6005_cov_1.456618
890	Brothers_NWCB_S012_NODE_10851_length_5977_cov_5.369573
891	Brothers_NWCB_S012_NODE_1087_length_22674_cov_3.530847_fragment_1
2411	Brothers_NWCB_S012_NODE_109658_length_1446_cov_0.799090
1658	Brothers_NWCB_S012_NODE_11068_length_5911_cov_1.222683
186	Brothers_NWCB_S012_NODE_11246_length_5856_cov_2.417176
430	Brothers_NWCB_S012_NODE_113989_length_1407_cov_7.157031
1659	Brothers_NWCB_S012_NODE_114474_length_1403_cov_5.590125
1660	Brothers_NWCB_S012_NODE_11676_length_5740_cov_3.356850
218	Brothers_NWCB_S012_NODE_119330_length_1364_cov_2.690380
1661	Brothers_NWCB_S012_NODE_11936_length_5674_cov_1.234361
115	Brothers_NWCB_S012_NODE_11972_length_5662_cov_6.884553
1662	Brothers_NWCB_S012_NODE_12101_length_5626_cov_12.518458
357	Brothers_NWCB_S012_NODE_121152_length_1350_cov_1.280458
892	Brothers_NWCB_S012_NODE_122_length_67297_cov_45.473500_fragment_1
1663	Brothers_NWCB_S012_NODE_122579_length_1339_cov_5.940594
219	Brothers_NWCB_S012_NODE_122902_length_1337_cov_1.210744
116	Brothers_NWCB_S012_NODE_1250_length_20983_cov_2.708669
893	Brothers_NWCB_S012_NODE_12617_length_5496_cov_1.345316
2413	Brothers_NWCB_S012_NODE_126260_length_1311_cov_3.940034
2414	Brothers_NWCB_S012_NODE_126630_length_1309_cov_0.884941
8	Brothers_NWCB_S012_NODE_12759_length_5454_cov_1.282523
1664	Brothers_NWCB_S012_NODE_127618_length_1302_cov_0.917447
117	Brothers_NWCB_S012_NODE_127619_length_1302_cov_0.907234
894	Brothers_NWCB_S012_NODE_128_length_65512_cov_7.407846
1663	Brothers_NWCB_S012_NODE_128495_length_1295_cov_4.387842
118	Brothers_NWCB_S012_NODE_12889_length_5419_cov_1.989985
356	Brothers_NWCB_S012_NODE_12957_length_5402_cov_0.922275
1665	Brothers_NWCB_S012_NODE_13183_length_5346_cov_4.534010
1666	Brothers_NWCB_S012_NODE_1349_length_20021_cov_40.728260
431	Brothers_NWCB_S012_NODE_13583_length_5257_cov_9.563158
157	Brothers_NWCB_S012_NODE_136251_length_1244_cov_1.819158
718	Brothers_NWCB_S012_NODE_13646_length_5246_cov_1.610471
4	Brothers_NWCB_S012_NODE_13661_length_5242_cov_5.110850
1667	Brothers_NWCB_S012_NODE_13681_length_5236_cov_4.085927
36	Brothers_NWCB_S012_NODE_137851_length_1233_cov_4.129295
1668	Brothers_NWCB_S012_NODE_137866_length_1233_cov_2.979204
1669	Brothers_NWCB_S012_NODE_13798_length_5209_cov_3.841204
895	Brothers_NWCB_S012_NODE_14072_length_5144_cov_1.749452
1670	Brothers_NWCB_S012_NODE_14079_length_5143_cov_2.718900
432	Brothers_NWCB_S012_NODE_14298_length_5094_cov_1.327361
1671	Brothers_NWCB_S012_NODE_14453_length_5058_cov_1.589130
1631	Brothers_NWCB_S012_NODE_14645_length_5022_cov_1.787538
433	Brothers_NWCB_S012_NODE_14863_length_4975_cov_8.863861
