file format type num_seqs sum_len min_len avg_len max_len
Axial_Plume_NODE_23378_length_1719_cov_0.237437 FASTA DNA 1 1719 1719 1719 1719
Axial_Plume_NODE_23508_length_1715_cov_0.678212 FASTA DNA 1 1715 1715 1715 1715
Axial_Plume_NODE_23524_length_1715_cov_0.406801 FASTA DNA 1 1715 1715 1715 1715
Axial_Plume_NODE_23613_length_1712_cov_0.533123 FASTA DNA 1 1712 1712 1712 1712
Axial_Plume_NODE_23824_length_1704_cov_0.350032 FASTA DNA 1 1704 1704 1704 1704
Axial_Plume_NODE_23838_length_1703_cov_0.937183 FASTA DNA 1 1703 1703 1703 1703
Axial_Plume_NODE_2383_length_5539_cov_1.559867 FASTA DNA 1 5539 5539 5539 5539
Axial_Plume_NODE_23917_length_1701_cov_0.695680 FASTA DNA 1 1701 1701 1701 1701
Axial_Plume_NODE_23973_length_1699_cov_0.729008 FASTA DNA 1 1699 1699 1699 1699
Axial_Plume_NODE_23978_length_1699_cov_0.544529 FASTA DNA 1 1699 1699 1699 1699
Axial_Plume_NODE_23986_length_1699_cov_0.266539 FASTA DNA 1 1699 1699 1699 1699
Axial_Plume_NODE_24083_length_1695_cov_0.903061 FASTA DNA 1 1695 1695 1695 1695
Axial_Plume_NODE_24133_length_1693_cov_12.154534 FASTA DNA 1 1693 1693 1693 1693
Axial_Plume_NODE_24353_length_1687_cov_0.657051 FASTA DNA 1 1687 1687 1687 1687
Axial_Plume_NODE_24417_length_1685_cov_0.616175 FASTA DNA 1 1685 1685 1685 1685
Axial_Plume_NODE_2451_length_5451_cov_0.972014 FASTA DNA 1 5451 5451 5451 5451
Axial_Plume_NODE_24837_length_1673_cov_0.932083 FASTA DNA 1 1673 1673 1673 1673
Axial_Plume_NODE_24848_length_1673_cov_0.537516 FASTA DNA 1 1673 1673 1673 1673
Axial_Plume_NODE_24980_length_1669_cov_0.929313 FASTA DNA 1 1669 1669 1669 1669
Axial_Plume_NODE_25009_length_1668_cov_0.687865 FASTA DNA 1 1668 1668 1668 1668
Axial_Plume_NODE_25080_length_1666_cov_0.248213 FASTA DNA 1 1666 1666 1666 1666
Axial_Plume_NODE_25244_length_1660_cov_0.692759 FASTA DNA 1 1660 1660 1660 1660
Axial_Plume_NODE_25380_length_1656_cov_0.520602 FASTA DNA 1 1656 1656 1656 1656
Axial_Plume_NODE_25383_length_1656_cov_0.439503 FASTA DNA 1 1656 1656 1656 1656
Axial_Plume_NODE_2557_length_5326_cov_0.921716 FASTA DNA 1 5326 5326 5326 5326
Axial_Plume_NODE_25703_length_1646_cov_0.537196 FASTA DNA 1 1646 1646 1646 1646
Axial_Plume_NODE_25734_length_1645_cov_0.693017 FASTA DNA 1 1645 1645 1645 1645
Axial_Plume_NODE_2574_length_5302_cov_22.225507 FASTA DNA 1 5302 5302 5302 5302
Axial_Plume_NODE_25940_length_1639_cov_0.904101 FASTA DNA 1 1639 1639 1639 1639
Axial_Plume_NODE_25983_length_1638_cov_0.558570 FASTA DNA 1 1638 1638 1638 1638
Axial_Plume_NODE_26029_length_1637_cov_0.331126 FASTA DNA 1 1637 1637 1637 1637
Axial_Plume_NODE_26051_length_1636_cov_0.543406 FASTA DNA 1 1636 1636 1636 1636
Axial_Plume_NODE_26115_length_1634_cov_0.662243 FASTA DNA 1 1634 1634 1634 1634
Axial_Plume_NODE_26177_length_1632_cov_0.718272 FASTA DNA 1 1632 1632 1632 1632
Axial_Plume_NODE_26195_length_1632_cov_0.416611 FASTA DNA 1 1632 1632 1632 1632
Axial_Plume_NODE_26269_length_1630_cov_0.463739 FASTA DNA 1 1630 1630 1630 1630
Axial_Plume_NODE_26270_length_1630_cov_0.439122 FASTA DNA 1 1630 1630 1630 1630
Axial_Plume_NODE_26294_length_1629_cov_1.155126 FASTA DNA 1 1629 1629 1629 1629
Axial_Plume_NODE_26316_length_1629_cov_0.329561 FASTA DNA 1 1629 1629 1629 1629
Axial_Plume_NODE_2632_length_5237_cov_1.673386 FASTA DNA 1 5237 5237 5237 5237
Axial_Plume_NODE_26440_length_1625_cov_0.421896 FASTA DNA 1 1625 1625 1625 1625
Axial_Plume_NODE_26443_length_1625_cov_0.377837 FASTA DNA 1 1625 1625 1625 1625
Axial_Plume_NODE_26506_length_1623_cov_0.540775 FASTA DNA 1 1623 1623 1623 1623
Axial_Plume_NODE_2663_length_5198_cov_1.941037 FASTA DNA 1 5198 5198 5198 5198
Axial_Plume_NODE_26742_length_1616_cov_0.876427 FASTA DNA 1 1616 1616 1616 1616
Axial_Plume_NODE_26820_length_1614_cov_0.865501 FASTA DNA 1 1614 1614 1614 1614
Axial_Plume_NODE_26830_length_1614_cov_0.548083 FASTA DNA 1 1614 1614 1614 1614
Axial_Plume_NODE_26873_length_1613_cov_0.401750 FASTA DNA 1 1613 1613 1613 1613
Axial_Plume_NODE_26942_length_1611_cov_0.575472 FASTA DNA 1 1611 1611 1611 1611
Axial_Plume_NODE_26976_length_1610_cov_0.933918 FASTA DNA 1 1610 1610 1610 1610
Axial_Plume_NODE_2704_length_5144_cov_1.282240 FASTA DNA 1 5144 5144 5144 5144
Axial_Plume_NODE_27114_length_1606_cov_1.006085 FASTA DNA 1 1606 1606 1606 1606
Axial_Plume_NODE_27135_length_1606_cov_0.294794 FASTA DNA 1 1606 1606 1606 1606
Axial_Plume_NODE_2733_length_5105_cov_42.349739 FASTA DNA 1 5105 5105 5105 5105
Axial_Plume_NODE_27462_length_1598_cov_0.368457 FASTA DNA 1 1598 1598 1598 1598
Axial_Plume_NODE_27489_length_1597_cov_0.800000 FASTA DNA 1 1597 1597 1597 1597
Axial_Plume_NODE_2748_length_5095_cov_0.616747 FASTA DNA 1 5095 5095 5095 5095
Axial_Plume_NODE_27507_length_1597_cov_0.418367 FASTA DNA 1 1597 1597 1597 1597
Axial_Plume_NODE_27554_length_1596_cov_0.350579 FASTA DNA 1 1596 1596 1596 1596
Axial_Plume_NODE_27557_length_1596_cov_0.253233 FASTA DNA 1 1596 1596 1596 1596
Axial_Plume_NODE_27610_length_1594_cov_1.824131 FASTA DNA 1 1594 1594 1594 1594
Axial_Plume_NODE_27668_length_1593_cov_0.599591 FASTA DNA 1 1593 1593 1593 1593
Axial_Plume_NODE_27704_length_1592_cov_0.713993 FASTA DNA 1 1592 1592 1592 1592
Axial_Plume_NODE_27758_length_1591_cov_0.247951 FASTA DNA 1 1591 1591 1591 1591
Axial_Plume_NODE_27760_length_1591_cov_0.221995 FASTA DNA 1 1591 1591 1591 1591
Axial_Plume_NODE_27776_length_1590_cov_1.308271 FASTA DNA 1 1590 1590 1590 1590
Axial_Plume_NODE_27779_length_1590_cov_1.040328 FASTA DNA 1 1590 1590 1590 1590
Axial_Plume_NODE_27815_length_1589_cov_0.611491 FASTA DNA 1 1589 1589 1589 1589
Axial_Plume_NODE_27896_length_1587_cov_0.566438 FASTA DNA 1 1587 1587 1587 1587
Axial_Plume_NODE_27902_length_1587_cov_0.417808 FASTA DNA 1 1587 1587 1587 1587
Axial_Plume_NODE_27920_length_1586_cov_0.877999 FASTA DNA 1 1586 1586 1586 1586
Axial_Plume_NODE_27974_length_1585_cov_0.212620 FASTA DNA 1 1585 1585 1585 1585
Axial_Plume_NODE_27977_length_1585_cov_0.152949 FASTA DNA 1 1585 1585 1585 1585
Axial_Plume_NODE_27_length_39607_cov_4.978774 FASTA DNA 1 39607 39607 39607 39607
Axial_Plume_NODE_28116_length_1581_cov_0.431912 FASTA DNA 1 1581 1581 1581 1581
Axial_Plume_NODE_28241_length_1578_cov_0.703653 FASTA DNA 1 1578 1578 1578 1578
Axial_Plume_NODE_28340_length_1576_cov_0.150449 FASTA DNA 1 1576 1576 1576 1576
Axial_Plume_NODE_28414_length_1574_cov_0.351762 FASTA DNA 1 1574 1574 1574 1574
Axial_Plume_NODE_28420_length_1574_cov_0.186593 FASTA DNA 1 1574 1574 1574 1574
Axial_Plume_NODE_28489_length_1572_cov_0.718339 FASTA DNA 1 1572 1572 1572 1572
Axial_Plume_NODE_28516_length_1572_cov_0.170242 FASTA DNA 1 1572 1572 1572 1572
Axial_Plume_NODE_28523_length_1571_cov_1.342798 FASTA DNA 1 1571 1571 1571 1571
Axial_Plume_NODE_28559_length_1571_cov_0.308172 FASTA DNA 1 1571 1571 1571 1571
Axial_Plume_NODE_28605_length_1570_cov_0.221760 FASTA DNA 1 1570 1570 1570 1570
Axial_Plume_NODE_2884_length_4964_cov_0.804838 FASTA DNA 1 4964 4964 4964 4964
Axial_Plume_NODE_2896_length_4954_cov_1.001657 FASTA DNA 1 4954 4954 4954 4954
Axial_Plume_NODE_29116_length_1556_cov_0.963611 FASTA DNA 1 1556 1556 1556 1556
Axial_Plume_NODE_29139_length_1556_cov_0.317005 FASTA DNA 1 1556 1556 1556 1556
Axial_Plume_NODE_29168_length_1555_cov_0.771709 FASTA DNA 1 1555 1555 1555 1555
Axial_Plume_NODE_29184_length_1555_cov_0.443277 FASTA DNA 1 1555 1555 1555 1555
Axial_Plume_NODE_29228_length_1554_cov_0.510862 FASTA DNA 1 1554 1554 1554 1554
Axial_Plume_NODE_29239_length_1553_cov_26.565919 FASTA DNA 1 1553 1553 1553 1553
Axial_Plume_NODE_29310_length_1552_cov_0.390175 FASTA DNA 1 1552 1552 1552 1552
Axial_Plume_NODE_2934_length_4908_cov_1.081155 FASTA DNA 1 4908 4908 4908 4908
Axial_Plume_NODE_29391_length_1550_cov_0.495432 FASTA DNA 1 1550 1550 1550 1550
Axial_Plume_NODE_29424_length_1549_cov_0.625879 FASTA DNA 1 1549 1549 1549 1549
Axial_Plume_NODE_29662_length_1543_cov_0.685734 FASTA DNA 1 1543 1543 1543 1543
Axial_Plume_NODE_29961_length_1536_cov_0.882186 FASTA DNA 1 1536 1536 1536 1536
Axial_Plume_NODE_2997_length_4857_cov_0.780761 FASTA DNA 1 4857 4857 4857 4857
Axial_Plume_NODE_29_length_39014_cov_15.848510 FASTA DNA 1 39014 39014 39014 39014
Axial_Plume_NODE_30073_length_1534_cov_0.518124 FASTA DNA 1 1534 1534 1534 1534
Axial_Plume_NODE_3011_length_4838_cov_0.495436 FASTA DNA 1 4838 4838 4838 4838
Axial_Plume_NODE_30247_length_1530_cov_0.448325 FASTA DNA 1 1530 1530 1530 1530
Axial_Plume_NODE_30248_length_1530_cov_0.424804 FASTA DNA 1 1530 1530 1530 1530
Axial_Plume_NODE_30331_length_1528_cov_0.461099 FASTA DNA 1 1528 1528 1528 1528
Axial_Plume_NODE_30414_length_1526_cov_0.360972 FASTA DNA 1 1526 1526 1526 1526
Axial_Plume_NODE_30464_length_1525_cov_0.246066 FASTA DNA 1 1525 1525 1525 1525
Axial_Plume_NODE_3062_length_4778_cov_1.442916 FASTA DNA 1 4778 4778 4778 4778
Axial_Plume_NODE_30671_length_1520_cov_0.700646 FASTA DNA 1 1520 1520 1520 1520
Axial_Plume_NODE_30692_length_1520_cov_0.299354 FASTA DNA 1 1520 1520 1520 1520
Axial_Plume_NODE_3073_length_4766_cov_1.147877 FASTA DNA 1 4766 4766 4766 4766
Axial_Plume_NODE_30800_length_1517_cov_0.510791 FASTA DNA 1 1517 1517 1517 1517
Axial_Plume_NODE_30901_length_1514_cov_1.321557 FASTA DNA 1 1514 1514 1514 1514
Axial_Plume_NODE_30933_length_1514_cov_0.148522 FASTA DNA 1 1514 1514 1514 1514
Axial_Plume_NODE_31014_length_1512_cov_0.484477 FASTA DNA 1 1512 1512 1512 1512
Axial_Plume_NODE_3104_length_4732_cov_1.235831 FASTA DNA 1 4732 4732 4732 4732
Axial_Plume_NODE_3110_length_4723_cov_1.731070 FASTA DNA 1 4723 4723 4723 4723
Axial_Plume_NODE_31157_length_1509_cov_0.521708 FASTA DNA 1 1509 1509 1509 1509
Axial_Plume_NODE_31239_length_1507_cov_0.707246 FASTA DNA 1 1507 1507 1507 1507
Axial_Plume_NODE_31251_length_1507_cov_0.434783 FASTA DNA 1 1507 1507 1507 1507
Axial_Plume_NODE_31260_length_1507_cov_0.352174 FASTA DNA 1 1507 1507 1507 1507
Axial_Plume_NODE_31460_length_1502_cov_0.762182 FASTA DNA 1 1502 1502 1502 1502
Axial_Plume_NODE_31504_length_1501_cov_0.909025 FASTA DNA 1 1501 1501 1501 1501
Axial_Plume_NODE_3156_length_4681_cov_2.285683 FASTA DNA 1 4681 4681 4681 4681
Axial_Plume_NODE_31585_length_1500_cov_0.274581 FASTA DNA 1 1500 1500 1500 1500
Axial_Plume_NODE_31670_length_1498_cov_0.553611 FASTA DNA 1 1498 1498 1498 1498
Axial_Plume_NODE_3172_length_4669_cov_1.232497 FASTA DNA 1 4669 4669 4669 4669
Axial_Plume_NODE_3180_length_4665_cov_2.386955 FASTA DNA 1 4665 4665 4665 4665
Axial_Plume_NODE_3181_length_4664_cov_1.331056 FASTA DNA 1 4664 4664 4664 4664
Axial_Plume_NODE_31893_length_1493_cov_0.544656 FASTA DNA 1 1493 1493 1493 1493
Axial_Plume_NODE_31934_length_1492_cov_0.654212 FASTA DNA 1 1492 1492 1492 1492
Axial_Plume_NODE_32000_length_1491_cov_0.269795 FASTA DNA 1 1491 1491 1491 1491
Axial_Plume_NODE_32101_length_1489_cov_0.286344 FASTA DNA 1 1489 1489 1489 1489
Axial_Plume_NODE_32124_length_1488_cov_0.644379 FASTA DNA 1 1488 1488 1488 1488
Axial_Plume_NODE_3219_length_4640_cov_2.721028 FASTA DNA 1 4640 4640 4640 4640
Axial_Plume_NODE_32378_length_1483_cov_0.244838 FASTA DNA 1 1483 1483 1483 1483
Axial_Plume_NODE_3242_length_4626_cov_0.986664 FASTA DNA 1 4626 4626 4626 4626
Axial_Plume_NODE_32571_length_1479_cov_0.343195 FASTA DNA 1 1479 1479 1479 1479
Axial_Plume_NODE_32651_length_1477_cov_0.422963 FASTA DNA 1 1477 1477 1477 1477
Axial_Plume_NODE_32699_length_1476_cov_0.510007 FASTA DNA 1 1476 1476 1476 1476
Axial_Plume_NODE_32709_length_1476_cov_0.361008 FASTA DNA 1 1476 1476 1476 1476
Axial_Plume_NODE_32722_length_1475_cov_0.951039 FASTA DNA 1 1475 1475 1475 1475
Axial_Plume_NODE_32778_length_1474_cov_0.965108 FASTA DNA 1 1474 1474 1474 1474
Axial_Plume_NODE_32808_length_1474_cov_0.342242 FASTA DNA 1 1474 1474 1474 1474
Axial_Plume_NODE_3290_length_4584_cov_1.143146 FASTA DNA 1 4584 4584 4584 4584
Axial_Plume_NODE_32943_length_1471_cov_0.417411 FASTA DNA 1 1471 1471 1471 1471
Axial_Plume_NODE_3297_length_4580_cov_1.153380 FASTA DNA 1 4580 4580 4580 4580
Axial_Plume_NODE_33195_length_1466_cov_0.274085 FASTA DNA 1 1466 1466 1466 1466
Axial_Plume_NODE_33262_length_1464_cov_0.581152 FASTA DNA 1 1464 1464 1464 1464
Axial_Plume_NODE_33302_length_1463_cov_0.598802 FASTA DNA 1 1463 1463 1463 1463
Axial_Plume_NODE_33339_length_1462_cov_2.034457 FASTA DNA 1 1462 1462 1462 1462
Axial_Plume_NODE_334_length_16239_cov_10.686259 FASTA DNA 1 16239 16239 16239 16239
Axial_Plume_NODE_3355_length_4542_cov_1.105096 FASTA DNA 1 4542 4542 4542 4542
Axial_Plume_NODE_3363_length_4537_cov_0.659864 FASTA DNA 1 4537 4537 4537 4537
Axial_Plume_NODE_33660_length_1456_cov_0.181339 FASTA DNA 1 1456 1456 1456 1456
Axial_Plume_NODE_33705_length_1455_cov_0.277108 FASTA DNA 1 1455 1455 1455 1455
Axial_Plume_NODE_33829_length_1452_cov_0.950189 FASTA DNA 1 1452 1452 1452 1452
Axial_Plume_NODE_33861_length_1452_cov_0.298113 FASTA DNA 1 1452 1452 1452 1452
Axial_Plume_NODE_33981_length_1449_cov_0.958396 FASTA DNA 1 1449 1449 1449 1449
Axial_Plume_NODE_34290_length_1443_cov_0.663374 FASTA DNA 1 1443 1443 1443 1443
Axial_Plume_NODE_34407_length_1441_cov_0.605023 FASTA DNA 1 1441 1441 1441 1441
Axial_Plume_NODE_34416_length_1441_cov_0.541096 FASTA DNA 1 1441 1441 1441 1441
Axial_Plume_NODE_3456_length_4451_cov_0.831637 FASTA DNA 1 4451 4451 4451 4451
Axial_Plume_NODE_34610_length_1437_cov_0.894656 FASTA DNA 1 1437 1437 1437 1437
Axial_Plume_NODE_34641_length_1437_cov_0.225191 FASTA DNA 1 1437 1437 1437 1437
Axial_Plume_NODE_3470_length_4441_cov_3.365786 FASTA DNA 1 4441 4441 4441 4441
Axial_Plume_NODE_34738_length_1435_cov_0.450306 FASTA DNA 1 1435 1435 1435 1435
Axial_Plume_NODE_34794_length_1434_cov_0.442999 FASTA DNA 1 1434 1434 1434 1434
Axial_Plume_NODE_3486_length_4433_cov_1.213888 FASTA DNA 1 4433 4433 4433 4433
Axial_Plume_NODE_34922_length_1432_cov_0.183142 FASTA DNA 1 1432 1432 1432 1432
Axial_Plume_NODE_35005_length_1430_cov_0.646969 FASTA DNA 1 1430 1430 1430 1430
Axial_Plume_NODE_35148_length_1428_cov_0.280553 FASTA DNA 1 1428 1428 1428 1428
Axial_Plume_NODE_35165_length_1427_cov_1.330769 FASTA DNA 1 1427 1427 1427 1427
Axial_Plume_NODE_3518_length_4409_cov_1.803596 FASTA DNA 1 4409 4409 4409 4409
Axial_Plume_NODE_35210_length_1427_cov_0.293846 FASTA DNA 1 1427 1427 1427 1427
Axial_Plume_NODE_3521_length_4405_cov_1.435016 FASTA DNA 1 4405 4405 4405 4405
Axial_Plume_NODE_35268_length_1426_cov_0.250962 FASTA DNA 1 1426 1426 1426 1426
Axial_Plume_NODE_35338_length_1424_cov_0.715497 FASTA DNA 1 1424 1424 1424 1424
Axial_Plume_NODE_35401_length_1423_cov_0.500772 FASTA DNA 1 1423 1423 1423 1423
Axial_Plume_NODE_35432_length_1422_cov_1.044788 FASTA DNA 1 1422 1422 1422 1422
Axial_Plume_NODE_35453_length_1422_cov_0.570656 FASTA DNA 1 1422 1422 1422 1422
Axial_Plume_NODE_35573_length_1420_cov_0.160866 FASTA DNA 1 1420 1420 1420 1420
Axial_Plume_NODE_35749_length_1416_cov_0.640031 FASTA DNA 1 1416 1416 1416 1416
Axial_Plume_NODE_3576_length_4365_cov_1.507787 FASTA DNA 1 4365 4365 4365 4365
Axial_Plume_NODE_3586_length_4359_cov_1.702505 FASTA DNA 1 4359 4359 4359 4359
Axial_Plume_NODE_35908_length_1413_cov_0.953344 FASTA DNA 1 1413 1413 1413 1413
Axial_Plume_NODE_35931_length_1413_cov_0.503110 FASTA DNA 1 1413 1413 1413 1413
Axial_Plume_NODE_36107_length_1410_cov_0.321122 FASTA DNA 1 1410 1410 1410 1410
Axial_Plume_NODE_36136_length_1409_cov_0.725429 FASTA DNA 1 1409 1409 1409 1409
Axial_Plume_NODE_36351_length_1406_cov_0.123534 FASTA DNA 1 1406 1406 1406 1406
Axial_Plume_NODE_3647_length_4322_cov_1.314422 FASTA DNA 1 4322 4322 4322 4322
Axial_Plume_NODE_36495_length_1403_cov_0.351881 FASTA DNA 1 1403 1403 1403 1403
Axial_Plume_NODE_3650_length_4320_cov_2.147389 FASTA DNA 1 4320 4320 4320 4320
Axial_Plume_NODE_36585_length_1401_cov_0.471743 FASTA DNA 1 1401 1401 1401 1401
Axial_Plume_NODE_36602_length_1401_cov_0.276295 FASTA DNA 1 1401 1401 1401 1401
Axial_Plume_NODE_3661_length_4314_cov_0.726535 FASTA DNA 1 4314 4314 4314 4314
Axial_Plume_NODE_36631_length_1400_cov_0.637078 FASTA DNA 1 1400 1400 1400 1400
Axial_Plume_NODE_37193_length_1391_cov_0.258703 FASTA DNA 1 1391 1391 1391 1391
Axial_Plume_NODE_37305_length_1389_cov_0.367670 FASTA DNA 1 1389 1389 1389 1389
Axial_Plume_NODE_37313_length_1389_cov_0.286846 FASTA DNA 1 1389 1389 1389 1389
Axial_Plume_NODE_37489_length_1386_cov_0.602859 FASTA DNA 1 1386 1386 1386 1386
Axial_Plume_NODE_37577_length_1385_cov_0.231320 FASTA DNA 1 1385 1385 1385 1385
Axial_Plume_NODE_37608_length_1384_cov_0.548926 FASTA DNA 1 1384 1384 1384 1384
Axial_Plume_NODE_3770_length_4243_cov_37.016764 FASTA DNA 1 4243 4243 4243 4243
Axial_Plume_NODE_3772_length_4243_cov_0.884840 FASTA DNA 1 4243 4243 4243 4243
Axial_Plume_NODE_37788_length_1381_cov_0.404306 FASTA DNA 1 1381 1381 1381 1381
Axial_Plume_NODE_37818_length_1380_cov_1.106943 FASTA DNA 1 1380 1380 1380 1380
Axial_Plume_NODE_37833_length_1380_cov_0.464485 FASTA DNA 1 1380 1380 1380 1380
Axial_Plume_NODE_37840_length_1380_cov_0.395850 FASTA DNA 1 1380 1380 1380 1380
Axial_Plume_NODE_37854_length_1380_cov_0.163607 FASTA DNA 1 1380 1380 1380 1380
Axial_Plume_NODE_3790_length_4233_cov_1.159036 FASTA DNA 1 4233 4233 4233 4233
Axial_Plume_NODE_3809_length_4223_cov_0.927490 FASTA DNA 1 4223 4223 4223 4223
Axial_Plume_NODE_38118_length_1375_cov_0.738782 FASTA DNA 1 1375 1375 1375 1375
Axial_Plume_NODE_38219_length_1373_cov_0.910112 FASTA DNA 1 1373 1373 1373 1373
Axial_Plume_NODE_38260_length_1372_cov_1.308434 FASTA DNA 1 1372 1372 1372 1372
Axial_Plume_NODE_38289_length_1372_cov_0.505221 FASTA DNA 1 1372 1372 1372 1372
Axial_Plume_NODE_38329_length_1371_cov_0.973473 FASTA DNA 1 1371 1371 1371 1371
Axial_Plume_NODE_383_length_15357_cov_1.817991 FASTA DNA 1 15357 15357 15357 15357
Axial_Plume_NODE_38467_length_1369_cov_0.347826 FASTA DNA 1 1369 1369 1369 1369
Axial_Plume_NODE_3848_length_4197_cov_1.218673 FASTA DNA 1 4197 4197 4197 4197
Axial_Plume_NODE_38588_length_1367_cov_0.310484 FASTA DNA 1 1367 1367 1367 1367
Axial_Plume_NODE_38664_length_1365_cov_1.070275 FASTA DNA 1 1365 1365 1365 1365
Axial_Plume_NODE_3866_length_4184_cov_18.618191 FASTA DNA 1 4184 4184 4184 4184
Axial_Plume_NODE_3871_length_4181_cov_0.631475 FASTA DNA 1 4181 4181 4181 4181
Axial_Plume_NODE_3884_length_4175_cov_1.051136 FASTA DNA 1 4175 4175 4175 4175
Axial_Plume_NODE_38883_length_1362_cov_0.274494 FASTA DNA 1 1362 1362 1362 1362
Axial_Plume_NODE_39005_length_1360_cov_0.197891 FASTA DNA 1 1360 1360 1360 1360
Axial_Plume_NODE_39125_length_1358_cov_0.226645 FASTA DNA 1 1358 1358 1358 1358
Axial_Plume_NODE_39158_length_1357_cov_0.869919 FASTA DNA 1 1357 1357 1357 1357
Axial_Plume_NODE_3915_length_4160_cov_2.134391 FASTA DNA 1 4160 4160 4160 4160
Axial_Plume_NODE_39283_length_1355_cov_0.739414 FASTA DNA 1 1355 1355 1355 1355
Axial_Plume_NODE_39302_length_1355_cov_0.475570 FASTA DNA 1 1355 1355 1355 1355
Axial_Plume_NODE_3935_length_4151_cov_1.520875 FASTA DNA 1 4151 4151 4151 4151
Axial_Plume_NODE_39367_length_1354_cov_0.333333 FASTA DNA 1 1354 1354 1354 1354
Axial_Plume_NODE_39493_length_1352_cov_0.290612 FASTA DNA 1 1352 1352 1352 1352
Axial_Plume_NODE_3951_length_4139_cov_0.491525 FASTA DNA 1 4139 4139 4139 4139
Axial_Plume_NODE_3990_length_4119_cov_2.145291 FASTA DNA 1 4119 4119 4119 4119
Axial_Plume_NODE_39921_length_1345_cov_0.587849 FASTA DNA 1 1345 1345 1345 1345
Axial_Plume_NODE_39987_length_1344_cov_0.463435 FASTA DNA 1 1344 1344 1344 1344
Axial_Plume_NODE_39989_length_1344_cov_0.437141 FASTA DNA 1 1344 1344 1344 1344
Axial_Plume_NODE_40048_length_1343_cov_0.377467 FASTA DNA 1 1343 1343 1343 1343
Axial_Plume_NODE_4016_length_4101_cov_2.913437 FASTA DNA 1 4101 4101 4101 4101
Axial_Plume_NODE_40240_length_1340_cov_0.422918 FASTA DNA 1 1340 1340 1340 1340
Axial_Plume_NODE_40382_length_1338_cov_0.116433 FASTA DNA 1 1338 1338 1338 1338
Axial_Plume_NODE_40443_length_1337_cov_0.385124 FASTA DNA 1 1337 1337 1337 1337
Axial_Plume_NODE_4048_length_4081_cov_1.289327 FASTA DNA 1 4081 4081 4081 4081
Axial_Plume_NODE_40569_length_1335_cov_0.403974 FASTA DNA 1 1335 1335 1335 1335
Axial_Plume_NODE_40647_length_1334_cov_0.210439 FASTA DNA 1 1334 1334 1334 1334
Axial_Plume_NODE_40659_length_1333_cov_1.996683 FASTA DNA 1 1333 1333 1333 1333
Axial_Plume_NODE_40781_length_1332_cov_0.394191 FASTA DNA 1 1332 1332 1332 1332
Axial_Plume_NODE_4097_length_4058_cov_1.405749 FASTA DNA 1 4058 4058 4058 4058
Axial_Plume_NODE_41189_length_1326_cov_0.386989 FASTA DNA 1 1326 1326 1326 1326
Axial_Plume_NODE_41196_length_1326_cov_0.350292 FASTA DNA 1 1326 1326 1326 1326
Axial_Plume_NODE_41372_length_1323_cov_1.164716 FASTA DNA 1 1323 1323 1323 1323
Axial_Plume_NODE_41461_length_1322_cov_0.462762 FASTA DNA 1 1322 1322 1322 1322
Axial_Plume_NODE_41522_length_1321_cov_0.525963 FASTA DNA 1 1321 1321 1321 1321
Axial_Plume_NODE_41533_length_1321_cov_0.447236 FASTA DNA 1 1321 1321 1321 1321
Axial_Plume_NODE_41542_length_1321_cov_0.364322 FASTA DNA 1 1321 1321 1321 1321
Axial_Plume_NODE_41962_length_1315_cov_1.377104 FASTA DNA 1 1315 1315 1315 1315
Axial_Plume_NODE_42270_length_1311_cov_0.494932 FASTA DNA 1 1311 1311 1311 1311
Axial_Plume_NODE_4230_length_3991_cov_0.784938 FASTA DNA 1 3991 3991 3991 3991
Axial_Plume_NODE_42317_length_1310_cov_1.120879 FASTA DNA 1 1310 1310 1310 1310
Axial_Plume_NODE_42353_length_1310_cov_0.405748 FASTA DNA 1 1310 1310 1310 1310
Axial_Plume_NODE_42509_length_1308_cov_0.240474 FASTA DNA 1 1308 1308 1308 1308
Axial_Plume_NODE_42637_length_1306_cov_0.303647 FASTA DNA 1 1306 1306 1306 1306
Axial_Plume_NODE_42705_length_1305_cov_0.192699 FASTA DNA 1 1305 1305 1305 1305
Axial_Plume_NODE_42814_length_1303_cov_0.953231 FASTA DNA 1 1303 1303 1303 1303
Axial_Plume_NODE_428_length_14375_cov_32.640160 FASTA DNA 1 14375 14375 14375 14375
Axial_Plume_NODE_43019_length_1301_cov_0.132879 FASTA DNA 1 1301 1301 1301 1301
Axial_Plume_NODE_43120_length_1299_cov_0.542662 FASTA DNA 1 1299 1299 1299 1299
Axial_Plume_NODE_43126_length_1299_cov_0.450512 FASTA DNA 1 1299 1299 1299 1299
Axial_Plume_NODE_43253_length_1297_cov_0.748718 FASTA DNA 1 1297 1297 1297 1297
Axial_Plume_NODE_43356_length_1296_cov_0.302823 FASTA DNA 1 1296 1296 1296 1296
Axial_Plume_NODE_4349_length_3929_cov_1.198580 FASTA DNA 1 3929 3929 3929 3929
Axial_Plume_NODE_43509_length_1294_cov_0.317052 FASTA DNA 1 1294 1294 1294 1294
Axial_Plume_NODE_4366_length_3921_cov_1.332630 FASTA DNA 1 3921 3921 3921 3921
Axial_Plume_NODE_43790_length_1290_cov_0.451419 FASTA DNA 1 1290 1290 1290 1290
Axial_Plume_NODE_43897_length_1289_cov_0.271945 FASTA DNA 1 1289 1289 1289 1289
Axial_Plume_NODE_43970_length_1288_cov_0.442722 FASTA DNA 1 1288 1288 1288 1288
